year,state_name,state_code,district_name,district_code,csr_project_name,development_sector,company_name,cin,company_class,company_type,roc,company_category,listing_status,project_outlay_amount_in_lakhs,amount_spent_in_lakhs,log_amount_spent
1/1/2020,Uttar Pradesh,9,Hapur,661,Solar Power Plant For Charitable Educational Institution,Environmental Sustainability,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.99,4.99,1.790091412127358
1/1/2020,All India,0,Not Mentioned,0,PM Cares Fund,Prime Minister'S National Relief Fund,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2020,Delhi,7,Not Mentioned,0,Crisis Intervention And Counselling Centre,Socio-Economic Inequalities,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,10.89,10.89,2.4756977107026907
1/1/2020,Delhi,7,Not Mentioned,0,Livelihood Enhancement Project,Socio-Economic Inequalities,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,0.6,0.6,0.4700036292457356
1/1/2020,Delhi,7,Not Mentioned,0,Installation Of Accessible Toiletsfor Persons With Disabilities,Socio-Economic Inequalities,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,26.0,26.0,3.295836866004329
1/1/2020,Delhi,7,Not Mentioned,0,No Child In Trash,Education,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Vocational Training For The Hearing Impaired,Livelihood Enhancement Projects,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,10.19,10.19,2.4150205223238337
1/1/2020,Delhi,7,Central,77,Livelihood Initiative For Lepers Colony,Livelihood Enhancement Projects,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,13.93,13.93,2.703372611551099
1/1/2020,Uttar Pradesh,9,Ghaziabad,145,Promoting Education,Special Education,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.6,4.6,1.7227665977411035
1/1/2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Blood Collection System Equipment,Health Care,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2020,Haryana,6,Gurugram,62,Covid Relief Supplies,Health Care,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.16,5.16,1.8180767775454285
1/1/2020,All India,0,Not Mentioned,0,Contribution To The Prime MinisterXAxAs National Relief Fund,Prime Minister'S National Relief Fund,Salona Cotspin Limited,L17111TZ1994PLC004797,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Tamil Nadu,33,Coimbatore,569,Promotion Of Education,Education,Salona Cotspin Limited,L17111TZ1994PLC004797,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Tamil Nadu,33,Coimbatore,569,Eradicating Hunger,Health Care,Salona Cotspin Limited,L17111TZ1994PLC004797,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Tamil Nadu,33,Coimbatore,569,Ensuring Environmental Sustainability,Health Care,Salona Cotspin Limited,L17111TZ1994PLC004797,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Tamil Nadu,33,Coimbatore,569,Promoting Health Care,Health Care,Salona Cotspin Limited,L17111TZ1994PLC004797,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Salzer Electronics Limited,L03210TZ1985PLC001535,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Tamil Nadu,33,Coimbatore,569,Rural Development Project,Rural Development Projects,Salzer Electronics Limited,L03210TZ1985PLC001535,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,25.24,25.24,3.267284964075888
1/1/2020,Tamil Nadu,33,Coimbatore,569,Education,Education,Salzer Electronics Limited,L03210TZ1985PLC001535,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,11.48,11.48,2.5241273629412815
1/1/2020,Tamil Nadu,33,Coimbatore,569,Health Care,Health Care,Salzer Electronics Limited,L03210TZ1985PLC001535,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,39.18,39.18,3.6933693593867885
1/1/2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Animal Welfare,Environmental Sustainability,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,25.0,25.0,3.258096538021482
1/1/2020,Karnataka,29,Not Mentioned,0,Maintenance Of Park,Environmental Sustainability,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.86,1.86,1.0508216248317612
1/1/2020,Delhi,7,New Delhi,79,Adopt A Gran,Senior Citizens Welfare,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2020,Haryana,6,Faridabad,60,Remedial Education Projects  Khushii,Education,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,66.67,66.67,4.2146429502441345
1/1/2020,Delhi,7,New Delhi,79,Sandhar Ki Beti,Education,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.53,5.53,1.8764069432883397
1/1/2020,All India,0,Not Mentioned,0,Healthcare,Health Care,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,64.91,64.91,4.188290175064629
1/1/2020,Delhi,7,Not Mentioned,0,Sparsh,Health Care,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2020,Haryana,6,Gurugram,62,Heathcare Centre,Health Care,Sandhar Technologies Limited,L74999DL1987PLC029553,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,38.69,38.69,3.681099266794974
1/1/2020,Rajasthan,8,Bhilwara,92,Contribution Formaintenance Ofsimrithi Van Park Atbhilwara Raj,Environmental Sustainability,Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,7.0,7.0,2.0794415416798357
1/1/2020,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Uttar Pradesh,9,Ayodhya,140,Contribution Toprotection Of Nationalheritage,Art And Culture,Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,21.01,21.01,3.0914968955383704
1/1/2020,Rajasthan,8,Bhilwara,92,Contribution Torehabilitation Ofvocational Training Fordisabled Mute Deafand Visuallyimpairedchildre,Education,Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Rajasthan,8,Ajmer,86,Contribution Forpromoting Health CareSanitation And Makingavailable Safe Drinkingwater Etc,"Poverty, Eradicating Hunger, Malnutrition",Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,11.0,11.0,2.4849066497880004
1/1/2020,Rajasthan,8,Bhilwara,92,Supply Of Food To Poor And Indigent People Children Etc And Other Deprived Sections Of The Society,"Poverty, Eradicating Hunger, Malnutrition",Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,10.54,10.54,2.4458192610799534
1/1/2020,Maharashtra,27,Not Mentioned,0,Contribution Forpromoting Health CareSanitation And Makingavailable Safe Drinkingwater Etc,Sanitation,Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,1.11,1.11,0.7466879474879752
1/1/2020,Rajasthan,8,Bhilwara,92,Provide Blood Donation Camps And General Health Camps And To Provide Hospitalise Facility To Poor An,Health Care,Sangam (india) Limited,L17118RJ1984PLC003173,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,45.0,45.0,3.828641396489095
1/1/2020,Gujarat,24,Kachchh,449,Green Belt Development,Environmental Sustainability,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,91.25,91.25,4.524502282920636
1/1/2020,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Gujarat,24,Kachchh,449,Education ActivitiesSchool Expenses,Education,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,36.9,36.9,3.6349511120883804
1/1/2020,Gujarat,24,Prayagraj,438,Donation To Teach To Lead For Education For Underpriviledged Students,Education,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,4.8,4.8,1.7578579175523736
1/1/2020,Gujarat,24,Kachchh,449,Animal Welfare Activity,Animal Welfare,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,0.1,0.1,0.09531017980432487
1/1/2020,Gujarat,24,Kachchh,449,Donation To Shree Swami Vivekanand Yuva Mandal For Health Improving Activities To The Economically B,Health Care,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,3.9,3.9,1.589235205116581
1/1/2020,Gujarat,24,Kachchh,449,Not Mentioned,Health Care,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,30.42,30.42,3.4474446328274753
1/1/2020,Gujarat,24,Kachchh,449,Expenses For Measures Taken For Prevention Of Covid ,Health Care,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,13.54,13.54,2.6769034721053733
1/1/2020,Delhi,7,Not Mentioned,0,Donation To Manav Kalyan Foundation To Serve The Underprivileged Physically Challenged People From A,Health Care,Sanghi Industries Limited,L18209TG1985PLC005581,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,0.51,0.51,0.412109650826833
1/1/2020,Chhattisgarh,22,Not Mentioned,0,Rural Development Projects,Rural Development Projects,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,42.0,43.92,3.8048831298702424
1/1/2020,Chhattisgarh,22,Not Mentioned,0,Art  Culture,Art And Culture,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,25.0,4.36,1.6789639750827106
1/1/2020,Uttar Pradesh,9,Ayodhya,140,Art  Culture,Art And Culture,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,25.0,21.0,3.091042453358316
1/1/2020,Chhattisgarh,22,Not Mentioned,0,Sports,Training To Promote Sports,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.3,0.32,0.2776317365982795
1/1/2020,Chhattisgarh,22,Not Mentioned,0,Armed Forces Veterans,"Armed Forces, Veterans, War Widows/ Dependants",Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.1,0.1,0.09531017980432487
1/1/2020,Chhattisgarh,22,Raipur,387,Education,Setting Up Homes And Hostels For Women,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,2.73,1.3164082336557241
1/1/2020,All India,0,Not Mentioned,0,Education,Education,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,Chhattisgarh,22,Not Mentioned,0,Healthcare,Health Care,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,33.0,20.54,3.0699116717282426
1/1/2020,All India,0,Not Mentioned,0,Healthcare,Health Care,Sarda Energy & Minerals Limited,L27100MH1973PLC016617,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,33.0,12.51,2.6034301519721073
1/1/2020,Karnataka,29,Not Mentioned,0,Art And Photography Foundation,Art And Culture,Sasken Technologies Limited,L72100KA1989PLC014226,Public,Other than Govt. Companies,ROC-BANGALORE,Company limited by Shares,Listed,40.0,40.0,3.713572066704308
1/1/2020,Gujarat,24,Not Mentioned,0,Preventive Healthcare  Covid Relief,Women Empowerment,Sasken Technologies Limited,L72100KA1989PLC014226,Public,Other than Govt. Companies,ROC-BANGALORE,Company limited by Shares,Listed,70.89,70.89,4.27513717299578
1/1/2020,Maharashtra,27,Not Mentioned,0,Preventive Healthcare  Covid Relief,Health Care,Sasken Technologies Limited,L72100KA1989PLC014226,Public,Other than Govt. Companies,ROC-BANGALORE,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2020,All India,0,Not Mentioned,0,Contribution For Schedule Vii Activities,Health Care,Sasken Technologies Limited,L72100KA1989PLC014226,Public,Other than Govt. Companies,ROC-BANGALORE,Company limited by Shares,Listed,95.5,95.5,4.56954300834494
1/1/2020,Karnataka,29,Not Mentioned,0,Preventive Healthcare  Covid Relief,Health Care,Sasken Technologies Limited,L72100KA1989PLC014226,Public,Other than Govt. Companies,ROC-BANGALORE,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2020,Maharashtra,27,Not Mentioned,0,Vocational Training,Education,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.2,0.2,0.18232155679395462
1/1/2020,Maharashtra,27,Not Mentioned,0,Vocational Training,Education,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,15.0,15.0,2.772588722239781
1/1/2020,Dadra Nagar Haveli and Daman and Diu,26,Dadra And Nagar Haveli,465,New Library Set Up In Government School,Education,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,1.8,1.8,1.0296194171811583
1/1/2020,Maharashtra,27,Not Mentioned,0,Covid Related Activities,Health Care,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.48,0.48,0.3920420877760237
1/1/2020,Maharashtra,27,Not Mentioned,0,Construction Of Modular Operation Theatre With Equipment Bhakti Vedanta Hospital  Research Institu,Health Care,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,100.0,100.0,4.61512051684126
1/1/2020,All India,0,Not Mentioned,0,Covid Relief Work Pm Cares Fund,Health Care,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,100.0,100.0,4.61512051684126
1/1/2020,Maharashtra,27,Not Mentioned,0,Road Safety Campaign,Health Care,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.15,0.15,0.13976194237515868
1/1/2020,Dadra Nagar Haveli and Daman and Diu,26,Dadra And Nagar Haveli,465,MidDay Meal Programme,Health Care,Savita Oil Technologies Limited,L24100MH1961PLC012066,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,78.0,78.0,4.3694478524670215
1/1/2020,Maharashtra,27,Mumbai,482,Not Mentioned,Not Mentioned,Sbi Life Insurance Company Limited,L99999MH2000PLC129113,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.0,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Support,Conservation Of Natural Resources,Sbi Life Insurance Company Limited,L99999MH2000PLC129113,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,11.94,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Support,Conservation Of Natural Resources,Sbi Life Insurance Company Limited,L99999MH2000PLC129113,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,1.95,10.87,2.4740142086215764
1/1/2020,All India,0,Not Mentioned,0,Support,Education,Sbi Life Insurance Company Limited,L99999MH2000PLC129113,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,14.3,2.72785282839839
1/1/2020,All India,0,Not Mentioned,0,Support,Health Care,Sbi Life Insurance Company Limited,L99999MH2000PLC129113,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Support,Health Care,Sbi Life Insurance Company Limited,L99999MH2000PLC129113,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,1.95,1.0818051703517284
